20210100|2021010001|M00106|13/01/2021||12|2291115040600071|0056645||1|11111111|||15.25|0.00|2.75|||||||0.00||18.00|PEN|1.000||||||||1|
20210100|2021010001|M00107|13/01/2021||12|2291115040600071|0056646||1|11111111|||18.64|0.00|3.36|||||||0.00||22.00|PEN|1.000||||||||1|
20210100|2021010001|M00108|13/01/2021||12|2291115040600071|0056647||1|11111111|||41.53|0.00|7.47|||||||0.00||49.00|PEN|1.000||||||||1|
20210100|2021010001|M00109|13/01/2021||12|2291115040600071|0056648||1|11111111|||23.98|0.00|4.32|||||||0.00||28.30|PEN|1.000||||||||1|
20210100|2021010001|M00110|13/01/2021||12|2291115040600071|0056649||1|11111111|||67.80|0.00|12.20|||||||0.00||80.00|PEN|1.000||||||||1|
20210100|2021010001|M00111|13/01/2021||12|2291115040600071|0056650||1|11111111|||38.14|0.00|6.86|||||||0.00||45.00|PEN|1.000||||||||1|
20210100|2021010001|M00112|13/01/2021||12|2291115040600071|0056651||1|11111111|||49.58|0.00|8.92|||||||0.00||58.50|PEN|1.000||||||||1|
20210100|2021010001|M00113|13/01/2021||12|2291115040600071|0056652||1|11111111|||14.41|0.00|2.59|||||||0.00||17.00|PEN|1.000||||||||1|
20210100|2021010001|M00114|14/01/2021||12|2291115040600071|0056653||1|11111111|||22.88|0.00|4.12|||||||0.00||27.00|PEN|1.000||||||||1|
20210100|2021010001|M00115|14/01/2021||12|2291115040600071|0056654||1|11111111|||19.49|0.00|3.51|||||||0.00||23.00|PEN|1.000||||||||1|
20210100|2021010001|M00116|14/01/2021||12|2291115040600071|0056655||1|11111111|||57.20|0.00|10.30|||||||0.00||67.50|PEN|1.000||||||||1|
20210100|2021010001|M00117|14/01/2021||12|2291115040600071|0056656||1|11111111|||52.12|0.00|9.38|||||||0.00||61.50|PEN|1.000||||||||1|
20210100|2021010001|M00118|14/01/2021||12|2291115040600071|0056657||1|11111111|||60.42|0.00|10.88|||||||0.00||71.30|PEN|1.000||||||||1|
20210100|2021010001|M00119|14/01/2021||12|2291115040600071|0056658||1|11111111|||19.49|0.00|3.51|||||||0.00||23.00|PEN|1.000||||||||1|
20210100|2021010001|M00120|14/01/2021||12|2291115040600071|0056659||1|11111111|||28.81|0.00|5.19|||||||0.00||34.00|PEN|1.000||||||||1|
20210100|2021010001|M00121|14/01/2021||12|2291115040600071|0056660||1|11111111|||31.36|0.00|5.64|||||||0.00||37.00|PEN|1.000||||||||1|
20210100|2021010001|M00122|14/01/2021||12|2291115040600071|0056661||1|11111111|||56.78|0.00|10.22|||||||0.00||67.00|PEN|1.000||||||||1|
20210100|2021010001|M00123|14/01/2021||12|2291115040600071|0056662||1|11111111|||19.92|0.00|3.58|||||||0.00||23.50|PEN|1.000||||||||1|
20210100|2021010001|M00124|14/01/2021||12|2291115040600071|0056663||1|11111111|||51.69|0.00|9.31|||||||0.00||61.00|PEN|1.000||||||||1|
20210100|2021010001|M00125|14/01/2021||12|2291115040600071|0056664||1|11111111|||31.36|0.00|5.64|||||||0.00||37.00|PEN|1.000||||||||1|
20210100|2021010001|M00126|14/01/2021||12|2291115040600071|0056665||1|11111111|||52.54|0.00|9.46|||||||0.00||62.00|PEN|1.000||||||||1|
20210100|2021010001|M00127|14/01/2021||12|2291115040600071|0056666||1|11111111|||36.44|0.00|6.56|||||||0.00||43.00|PEN|1.000||||||||1|
20210100|2021010001|M00128|14/01/2021||12|2291115040600071|0056667||1|11111111|||22.88|0.00|4.12|||||||0.00||27.00|PEN|1.000||||||||1|
20210100|2021010001|M00129|14/01/2021||12|2291115040600071|0056668||1|11111111|||14.41|0.00|2.59|||||||0.00||17.00|PEN|1.000||||||||1|
20210100|2021010001|M00130|15/01/2021||12|2291115040600071|0056669||1|11111111|||22.88|0.00|4.12|||||||0.00||27.00|PEN|1.000||||||||1|
20210100|2021010001|M00131|15/01/2021||12|2291115040600071|0056670||1|11111111|||57.97|0.00|10.43|||||||0.00||68.40|PEN|1.000||||||||1|
20210100|2021010001|M00132|15/01/2021||12|2291115040600071|0056671||1|11111111|||19.92|0.00|3.58|||||||0.00||23.50|PEN|1.000||||||||1|
20210100|2021010001|M00133|15/01/2021||12|2291115040600071|0056672||1|11111111|||18.64|0.00|3.36|||||||0.00||22.00|PEN|1.000||||||||1|
20210100|2021010001|M00134|15/01/2021||12|2291115040600071|0056673||1|11111111|||36.86|0.00|6.64|||||||0.00||43.50|PEN|1.000||||||||1|
20210100|2021010001|M00135|15/01/2021||12|2291115040600071|0056674||1|11111111|||25.00|0.00|4.50|||||||0.00||29.50|PEN|1.000||||||||1|
20210100|2021010001|M00136|15/01/2021||12|2291115040600071|0056675||1|11111111|||29.66|0.00|5.34|||||||0.00||35.00|PEN|1.000||||||||1|
20210100|2021010001|M00137|15/01/2021||12|2291115040600071|0056676||1|11111111|||33.90|0.00|6.10|||||||0.00||40.00|PEN|1.000||||||||1|
20210100|2021010001|M00138|15/01/2021||12|2291115040600071|0056677||1|11111111|||71.61|0.00|12.89|||||||0.00||84.50|PEN|1.000||||||||1|
20210100|2021010001|M00139|15/01/2021||12|2291115040600071|0056678||1|11111111|||115.25|0.00|20.75|||||||0.00||136.00|PEN|1.000||||||||1|
20210100|2021010001|M00140|15/01/2021||12|2291115040600071|0056679||1|11111111|||49.15|0.00|8.85|||||||0.00||58.00|PEN|1.000||||||||1|
20210100|2021010001|M00141|15/01/2021||12|2291115040600071|0056680||1|11111111|||19.07|0.00|3.43|||||||0.00||22.50|PEN|1.000||||||||1|
20210100|2021010001|M00142|15/01/2021||12|2291115040600071|0056681||1|11111111|||14.41|0.00|2.59|||||||0.00||17.00|PEN|1.000||||||||1|
20210100|2021010001|M00143|15/01/2021||12|2291115040600071|0056682||1|11111111|||10.17|0.00|1.83|||||||0.00||12.00|PEN|1.000||||||||1|
20210100|2021010001|M00144|15/01/2021||12|2291115040600071|0056683||1|11111111|||9.75|0.00|1.75|||||||0.00||11.50|PEN|1.000||||||||1|
20210100|2021010001|M00145|15/01/2021||12|2291115040600071|0056684||1|11111111|||33.05|0.00|5.95|||||||0.00||39.00|PEN|1.000||||||||1|
20210100|2021010001|M00146|15/01/2021||12|2291115040600071|0056685||1|11111111|||47.46|0.00|8.54|||||||0.00||56.00|PEN|1.000||||||||1|
20210100|2021010001|M00147|15/01/2021||12|2291115040600071|0056686||1|11111111|||10.17|0.00|1.83|||||||0.00||12.00|PEN|1.000||||||||1|
20210100|2021010001|M00148|15/01/2021||12|2291115040600071|0056687||1|11111111|||91.53|0.00|16.47|||||||0.00||108.00|PEN|1.000||||||||1|
20210100|2021010001|M00149|15/01/2021||12|2291115040600071|0056688||1|11111111|||54.24|0.00|9.76|||||||0.00||64.00|PEN|1.000||||||||1|
20210100|2021010001|M00150|15/01/2021||12|2291115040600071|0056689||1|11111111|||76.27|0.00|13.73|||||||0.00||90.00|PEN|1.000||||||||1|
20210100|2021010001|M00151|15/01/2021||12|2291115040600071|0056690||1|11111111|||22.46|0.00|4.04|||||||0.00||26.50|PEN|1.000||||||||1|
20210100|2021010001|M00152|16/01/2021||12|2291115040600071|0056691||1|11111111|||27.12|0.00|4.88|||||||0.00||32.00|PEN|1.000||||||||1|
20210100|2021010001|M00153|16/01/2021||12|2291115040600071|0056692||1|11111111|||28.81|0.00|5.19|||||||0.00||34.00|PEN|1.000||||||||1|
20210100|2021010001|M00154|16/01/2021||12|2291115040600071|0056693||1|11111111|||26.69|0.00|4.81|||||||0.00||31.50|PEN|1.000||||||||1|
20210100|2021010001|M00155|16/01/2021||12|2291115040600071|0056694||1|11111111|||45.76|0.00|8.24|||||||0.00||54.00|PEN|1.000||||||||1|
20210100|2021010001|M00156|16/01/2021||12|2291115040600071|0056695||1|11111111|||30.51|0.00|5.49|||||||0.00||36.00|PEN|1.000||||||||1|
20210100|2021010001|M00157|16/01/2021||12|2291115040600071|0056696||1|11111111|||28.81|0.00|5.19|||||||0.00||34.00|PEN|1.000||||||||1|
20210100|2021010001|M00158|16/01/2021||12|2291115040600071|0056697||1|11111111|||18.64|0.00|3.36|||||||0.00||22.00|PEN|1.000||||||||1|
20210100|2021010001|M00159|16/01/2021||12|2291115040600071|0056698||1|11111111|||30.51|0.00|5.49|||||||0.00||36.00|PEN|1.000||||||||1|
20210100|2021010001|M00160|16/01/2021||12|2291115040600071|0056699||1|11111111|||20.34|0.00|3.66|||||||0.00||24.00|PEN|1.000||||||||1|
20210100|2021010001|M00161|16/01/2021||12|2291115040600071|0056700||1|11111111|||9.32|0.00|1.68|||||||0.00||11.00|PEN|1.000||||||||1|
20210100|2021010001|M00162|16/01/2021||12|2291115040600071|0056701||1|11111111|||24.15|0.00|4.35|||||||0.00||28.50|PEN|1.000||||||||1|
20210100|2021010001|M00163|16/01/2021||12|2291115040600071|0056702||1|11111111|||32.63|0.00|5.87|||||||0.00||38.50|PEN|1.000||||||||1|
20210100|2021010001|M00164|16/01/2021||12|2291115040600071|0056703||1|11111111|||14.83|0.00|2.67|||||||0.00||17.50|PEN|1.000||||||||1|
20210100|2021010001|M00165|16/01/2021||12|2291115040600071|0056704||1|11111111|||26.27|0.00|4.73|||||||0.00||31.00|PEN|1.000||||||||1|
20210100|2021010001|M00166|16/01/2021||12|2291115040600071|0056705||1|11111111|||19.49|0.00|3.51|||||||0.00||23.00|PEN|1.000||||||||1|
